"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/28/2018","060379033","1","5.4","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.6713936566101","-118.131456065176"
"03/01/2018","060379033","1","5.6","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.6713936566101","-118.131456065176"
"03/02/2018","060379033","1","1.6","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.6713936566101","-118.131456065176"
"03/03/2018","060379033","1","1.9","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.6713936566101","-118.131456065176"
"03/04/2018","060379033","1","2.4","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.6713936566101","-118.131456065176"
"03/05/2018","060379033","1","2.6","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.6713936566101","-118.131456065176"
"03/06/2018","060379033","1","3.8","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.6713936566101","-118.131456065176"
"03/07/2018","060379033","1","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.6713936566101","-118.131456065176"
"03/08/2018","060379033","1","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.6713936566101","-118.131456065176"
"03/09/2018","060379033","1","4.2","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.6713936566101","-118.131456065176"
